spp_id,gen,vul,net_id,net_type,community,stage
27,8,0,23,metaweb,dolomites,burnin
21,8,0,23,metaweb,dolomites,burnin
6,8,0,23,metaweb,dolomites,burnin
32,8,0,23,metaweb,dolomites,burnin
16,8,0,23,metaweb,dolomites,burnin
42,8,0,23,metaweb,dolomites,burnin
15,8,0,23,metaweb,dolomites,burnin
17,8,0,23,metaweb,dolomites,burnin
20,8,0,23,metaweb,dolomites,burnin
29,8,0,23,metaweb,dolomites,burnin
7,8,0,23,metaweb,dolomites,burnin
2,8,0,23,metaweb,dolomites,burnin
23,8,0,23,metaweb,dolomites,burnin
18,8,0,23,metaweb,dolomites,burnin
9,8,0,23,metaweb,dolomites,burnin
10,8,0,23,metaweb,dolomites,burnin
22,8,0,23,metaweb,dolomites,burnin
26,8,0,23,metaweb,dolomites,burnin
3,8,0,23,metaweb,dolomites,burnin
30,8,0,23,metaweb,dolomites,burnin
48,8,0,23,metaweb,dolomites,burnin
41,8,0,23,metaweb,dolomites,burnin
25,8,0,23,metaweb,dolomites,burnin
33,0,40,23,metaweb,dolomites,burnin
39,0,40,23,metaweb,dolomites,burnin
47,8,0,23,metaweb,dolomites,burnin
14,8,0,23,metaweb,dolomites,burnin
44,8,0,23,metaweb,dolomites,burnin
1,8,0,23,metaweb,dolomites,burnin
19,8,0,23,metaweb,dolomites,burnin
46,8,0,23,metaweb,dolomites,burnin
4,8,0,23,metaweb,dolomites,burnin
11,8,0,23,metaweb,dolomites,burnin
36,0,40,23,metaweb,dolomites,burnin
56,0,3,23,niche,dolomites,burnin
34,2,9,23,niche,dolomites,burnin
43,10,9,23,niche,dolomites,burnin
40,2,9,23,niche,dolomites,burnin
12,8,4,23,niche,dolomites,burnin
13,28,4,23,niche,dolomites,burnin
24,2,3,23,niche,dolomites,burnin
49,0,8,23,niche,dolomites,burnin
5,5,2,23,niche,dolomites,burnin
31,10,8,23,niche,dolomites,burnin
38,0,11,23,niche,dolomites,burnin
45,1,3,23,niche,dolomites,burnin
28,2,7,23,niche,dolomites,burnin
37,1,11,23,niche,dolomites,burnin
8,6,2,23,niche,dolomites,burnin
35,5,9,23,niche,dolomites,burnin
27,0,6,23,niche,dolomites,burnin
21,2,4,23,niche,dolomites,burnin
6,13,2,23,niche,dolomites,burnin
32,8,9,23,niche,dolomites,burnin
16,9,4,23,niche,dolomites,burnin
42,0,11,23,niche,dolomites,burnin
15,0,4,23,niche,dolomites,burnin
17,10,4,23,niche,dolomites,burnin
20,18,4,23,niche,dolomites,burnin
29,7,6,23,niche,dolomites,burnin
7,14,2,23,niche,dolomites,burnin
2,31,1,23,niche,dolomites,burnin
23,14,3,23,niche,dolomites,burnin
18,4,4,23,niche,dolomites,burnin
9,14,2,23,niche,dolomites,burnin
55,0,3,23,niche,dolomites,burnin
53,0,4,23,niche,dolomites,burnin
10,0,2,23,niche,dolomites,burnin
22,2,4,23,niche,dolomites,burnin
26,4,6,23,niche,dolomites,burnin
3,0,1,23,niche,dolomites,burnin
30,7,8,23,niche,dolomites,burnin
52,0,7,23,niche,dolomites,burnin
48,0,9,23,niche,dolomites,burnin
54,1,5,23,niche,dolomites,burnin
51,0,7,23,niche,dolomites,burnin
41,2,10,23,niche,dolomites,burnin
25,13,6,23,niche,dolomites,burnin
33,3,9,23,niche,dolomites,burnin
39,4,9,23,niche,dolomites,burnin
47,0,9,23,niche,dolomites,burnin
14,4,4,23,niche,dolomites,burnin
44,4,7,23,niche,dolomites,burnin
1,5,0,23,niche,dolomites,burnin
19,2,4,23,niche,dolomites,burnin
46,3,7,23,niche,dolomites,burnin
50,2,8,23,niche,dolomites,burnin
4,16,1,23,niche,dolomites,burnin
11,12,3,23,niche,dolomites,burnin
36,1,10,23,niche,dolomites,burnin
34,0,21,23,down_rand,dolomites,burnin
43,5,0,23,down_rand,dolomites,burnin
40,0,23,23,down_rand,dolomites,burnin
12,0,1,23,down_rand,dolomites,burnin
13,4,0,23,down_rand,dolomites,burnin
24,3,0,23,down_rand,dolomites,burnin
49,4,0,23,down_rand,dolomites,burnin
5,3,0,23,down_rand,dolomites,burnin
31,6,1,23,down_rand,dolomites,burnin
38,0,24,23,down_rand,dolomites,burnin
45,5,0,23,down_rand,dolomites,burnin
28,5,0,23,down_rand,dolomites,burnin
37,0,21,23,down_rand,dolomites,burnin
8,6,0,23,down_rand,dolomites,burnin
35,0,20,23,down_rand,dolomites,burnin
27,6,0,23,down_rand,dolomites,burnin
21,4,0,23,down_rand,dolomites,burnin
6,6,0,23,down_rand,dolomites,burnin
32,5,0,23,down_rand,dolomites,burnin
16,5,0,23,down_rand,dolomites,burnin
42,6,0,23,down_rand,dolomites,burnin
15,3,0,23,down_rand,dolomites,burnin
17,4,0,23,down_rand,dolomites,burnin
20,4,0,23,down_rand,dolomites,burnin
29,4,0,23,down_rand,dolomites,burnin
7,7,0,23,down_rand,dolomites,burnin
2,1,0,23,down_rand,dolomites,burnin
23,4,0,23,down_rand,dolomites,burnin
18,5,0,23,down_rand,dolomites,burnin
9,6,0,23,down_rand,dolomites,burnin
10,6,0,23,down_rand,dolomites,burnin
22,5,0,23,down_rand,dolomites,burnin
26,7,0,23,down_rand,dolomites,burnin
3,8,0,23,down_rand,dolomites,burnin
30,1,0,23,down_rand,dolomites,burnin
48,3,0,23,down_rand,dolomites,burnin
41,0,25,23,down_rand,dolomites,burnin
25,7,1,23,down_rand,dolomites,burnin
33,5,0,23,down_rand,dolomites,burnin
39,0,21,23,down_rand,dolomites,burnin
47,3,0,23,down_rand,dolomites,burnin
14,3,0,23,down_rand,dolomites,burnin
44,5,0,23,down_rand,dolomites,burnin
1,5,1,23,down_rand,dolomites,burnin
19,2,0,23,down_rand,dolomites,burnin
46,4,0,23,down_rand,dolomites,burnin
4,3,1,23,down_rand,dolomites,burnin
11,3,0,23,down_rand,dolomites,burnin
36,0,21,23,down_rand,dolomites,burnin
34,0,24,23,down_link,dolomites,burnin
43,5,0,23,down_link,dolomites,burnin
40,0,21,23,down_link,dolomites,burnin
12,3,0,23,down_link,dolomites,burnin
13,4,0,23,down_link,dolomites,burnin
24,4,0,23,down_link,dolomites,burnin
5,5,0,23,down_link,dolomites,burnin
31,4,0,23,down_link,dolomites,burnin
38,0,20,23,down_link,dolomites,burnin
45,3,0,23,down_link,dolomites,burnin
28,6,0,23,down_link,dolomites,burnin
37,0,21,23,down_link,dolomites,burnin
8,4,0,23,down_link,dolomites,burnin
35,0,17,23,down_link,dolomites,burnin
27,4,0,23,down_link,dolomites,burnin
21,4,0,23,down_link,dolomites,burnin
6,5,0,23,down_link,dolomites,burnin
32,5,0,23,down_link,dolomites,burnin
16,4,0,23,down_link,dolomites,burnin
42,4,0,23,down_link,dolomites,burnin
15,5,0,23,down_link,dolomites,burnin
17,4,0,23,down_link,dolomites,burnin
20,5,0,23,down_link,dolomites,burnin
29,3,0,23,down_link,dolomites,burnin
7,5,0,23,down_link,dolomites,burnin
2,5,0,23,down_link,dolomites,burnin
23,4,0,23,down_link,dolomites,burnin
18,5,0,23,down_link,dolomites,burnin
9,1,0,23,down_link,dolomites,burnin
10,4,0,23,down_link,dolomites,burnin
22,3,0,23,down_link,dolomites,burnin
26,5,0,23,down_link,dolomites,burnin
3,3,0,23,down_link,dolomites,burnin
30,3,0,23,down_link,dolomites,burnin
48,5,0,23,down_link,dolomites,burnin
41,4,0,23,down_link,dolomites,burnin
25,6,0,23,down_link,dolomites,burnin
33,0,21,23,down_link,dolomites,burnin
39,0,18,23,down_link,dolomites,burnin
47,5,0,23,down_link,dolomites,burnin
14,3,0,23,down_link,dolomites,burnin
44,4,0,23,down_link,dolomites,burnin
1,3,0,23,down_link,dolomites,burnin
19,3,0,23,down_link,dolomites,burnin
46,4,0,23,down_link,dolomites,burnin
4,3,0,23,down_link,dolomites,burnin
11,5,0,23,down_link,dolomites,burnin
36,0,22,23,down_link,dolomites,burnin
34,0,33,23,down_niche,dolomites,burnin
43,6,0,23,down_niche,dolomites,burnin
40,6,0,23,down_niche,dolomites,burnin
12,6,0,23,down_niche,dolomites,burnin
13,5,0,23,down_niche,dolomites,burnin
24,5,0,23,down_niche,dolomites,burnin
5,6,0,23,down_niche,dolomites,burnin
31,6,0,23,down_niche,dolomites,burnin
38,0,33,23,down_niche,dolomites,burnin
45,4,0,23,down_niche,dolomites,burnin
28,5,0,23,down_niche,dolomites,burnin
37,0,18,23,down_niche,dolomites,burnin
8,4,0,23,down_niche,dolomites,burnin
35,0,33,23,down_niche,dolomites,burnin
27,6,0,23,down_niche,dolomites,burnin
21,6,0,23,down_niche,dolomites,burnin
6,5,0,23,down_niche,dolomites,burnin
32,7,0,23,down_niche,dolomites,burnin
16,6,0,23,down_niche,dolomites,burnin
42,3,0,23,down_niche,dolomites,burnin
15,5,0,23,down_niche,dolomites,burnin
17,5,0,23,down_niche,dolomites,burnin
20,6,0,23,down_niche,dolomites,burnin
29,5,0,23,down_niche,dolomites,burnin
7,7,0,23,down_niche,dolomites,burnin
2,5,0,23,down_niche,dolomites,burnin
23,7,0,23,down_niche,dolomites,burnin
18,5,0,23,down_niche,dolomites,burnin
9,5,0,23,down_niche,dolomites,burnin
10,7,0,23,down_niche,dolomites,burnin
22,6,0,23,down_niche,dolomites,burnin
26,6,0,23,down_niche,dolomites,burnin
3,6,0,23,down_niche,dolomites,burnin
30,4,0,23,down_niche,dolomites,burnin
41,3,0,23,down_niche,dolomites,burnin
25,5,0,23,down_niche,dolomites,burnin
33,0,34,23,down_niche,dolomites,burnin
39,0,34,23,down_niche,dolomites,burnin
47,4,0,23,down_niche,dolomites,burnin
14,5,0,23,down_niche,dolomites,burnin
44,6,0,23,down_niche,dolomites,burnin
1,7,0,23,down_niche,dolomites,burnin
19,5,0,23,down_niche,dolomites,burnin
46,6,0,23,down_niche,dolomites,burnin
4,6,0,23,down_niche,dolomites,burnin
11,6,0,23,down_niche,dolomites,burnin
36,0,33,23,down_niche,dolomites,burnin
34,9,0,23,atn,dolomites,burnin
43,0,26,23,atn,dolomites,burnin
40,0,4,23,atn,dolomites,burnin
12,4,22,23,atn,dolomites,burnin
13,7,0,23,atn,dolomites,burnin
24,9,0,23,atn,dolomites,burnin
49,0,14,23,atn,dolomites,burnin
5,7,0,23,atn,dolomites,burnin
31,7,0,23,atn,dolomites,burnin
38,9,0,23,atn,dolomites,burnin
45,0,27,23,atn,dolomites,burnin
28,4,3,23,atn,dolomites,burnin
37,7,0,23,atn,dolomites,burnin
8,10,0,23,atn,dolomites,burnin
35,7,0,23,atn,dolomites,burnin
27,7,0,23,atn,dolomites,burnin
21,4,2,23,atn,dolomites,burnin
6,9,0,23,atn,dolomites,burnin
32,7,0,23,atn,dolomites,burnin
16,7,0,23,atn,dolomites,burnin
42,0,14,23,atn,dolomites,burnin
15,7,0,23,atn,dolomites,burnin
17,7,0,23,atn,dolomites,burnin
20,4,22,23,atn,dolomites,burnin
29,7,0,23,atn,dolomites,burnin
7,9,0,23,atn,dolomites,burnin
2,12,0,23,atn,dolomites,burnin
23,9,0,23,atn,dolomites,burnin
18,9,0,23,atn,dolomites,burnin
9,7,0,23,atn,dolomites,burnin
53,6,5,23,atn,dolomites,burnin
10,9,0,23,atn,dolomites,burnin
22,4,34,23,atn,dolomites,burnin
26,7,0,23,atn,dolomites,burnin
3,11,0,23,atn,dolomites,burnin
30,9,0,23,atn,dolomites,burnin
52,6,27,23,atn,dolomites,burnin
48,0,6,23,atn,dolomites,burnin
54,7,0,23,atn,dolomites,burnin
51,4,34,23,atn,dolomites,burnin
41,0,6,23,atn,dolomites,burnin
25,9,0,23,atn,dolomites,burnin
33,4,1,23,atn,dolomites,burnin
39,7,0,23,atn,dolomites,burnin
47,0,4,23,atn,dolomites,burnin
14,9,0,23,atn,dolomites,burnin
44,0,34,23,atn,dolomites,burnin
1,7,0,23,atn,dolomites,burnin
19,7,0,23,atn,dolomites,burnin
46,0,5,23,atn,dolomites,burnin
50,2,26,23,atn,dolomites,burnin
4,9,0,23,atn,dolomites,burnin
11,7,0,23,atn,dolomites,burnin
36,7,0,23,atn,dolomites,burnin
17,1,2,24,down_power,tibet,creation
20,9,1,24,down_power,tibet,creation
29,4,0,24,down_power,tibet,creation
34,5,1,24,down_power,tibet,creation
7,4,2,24,down_power,tibet,creation
2,5,0,24,down_power,tibet,creation
23,0,11,24,down_power,tibet,creation
12,4,2,24,down_power,tibet,creation
18,3,3,24,down_power,tibet,creation
13,4,0,24,down_power,tibet,creation
9,4,2,24,down_power,tibet,creation
24,0,17,24,down_power,tibet,creation
10,5,0,24,down_power,tibet,creation
22,0,17,24,down_power,tibet,creation
26,0,11,24,down_power,tibet,creation
3,7,1,24,down_power,tibet,creation
5,6,1,24,down_power,tibet,creation
30,3,1,24,down_power,tibet,creation
31,4,2,24,down_power,tibet,creation
28,0,11,24,down_power,tibet,creation
8,4,3,24,down_power,tibet,creation
35,2,0,24,down_power,tibet,creation
25,0,15,24,down_power,tibet,creation
33,6,0,24,down_power,tibet,creation
27,0,10,24,down_power,tibet,creation
21,0,16,24,down_power,tibet,creation
14,2,2,24,down_power,tibet,creation
6,4,2,24,down_power,tibet,creation
1,11,1,24,down_power,tibet,creation
19,20,2,24,down_power,tibet,creation
32,5,1,24,down_power,tibet,creation
16,2,1,24,down_power,tibet,creation
4,5,0,24,down_power,tibet,creation
15,3,1,24,down_power,tibet,creation
11,4,1,24,down_power,tibet,creation
36,5,1,24,down_power,tibet,creation
17,8,2,24,metaweb,tibet,creation
20,17,3,24,metaweb,tibet,creation
29,8,3,24,metaweb,tibet,creation
34,8,3,24,metaweb,tibet,creation
7,8,2,24,metaweb,tibet,creation
2,8,0,24,metaweb,tibet,creation
23,0,24,24,metaweb,tibet,creation
12,8,3,24,metaweb,tibet,creation
18,8,3,24,metaweb,tibet,creation
13,8,1,24,metaweb,tibet,creation
9,8,3,24,metaweb,tibet,creation
24,0,24,24,metaweb,tibet,creation
10,8,1,24,metaweb,tibet,creation
22,0,24,24,metaweb,tibet,creation
26,0,24,24,metaweb,tibet,creation
3,8,2,24,metaweb,tibet,creation
5,8,2,24,metaweb,tibet,creation
30,8,3,24,metaweb,tibet,creation
31,8,3,24,metaweb,tibet,creation
28,0,24,24,metaweb,tibet,creation
8,8,3,24,metaweb,tibet,creation
35,8,3,24,metaweb,tibet,creation
25,0,24,24,metaweb,tibet,creation
33,8,3,24,metaweb,tibet,creation
27,0,24,24,metaweb,tibet,creation
21,0,24,24,metaweb,tibet,creation
14,8,2,24,metaweb,tibet,creation
6,8,2,24,metaweb,tibet,creation
1,14,1,24,metaweb,tibet,creation
19,20,2,24,metaweb,tibet,creation
32,8,3,24,metaweb,tibet,creation
16,8,1,24,metaweb,tibet,creation
4,8,0,24,metaweb,tibet,creation
15,8,1,24,metaweb,tibet,creation
11,8,1,24,metaweb,tibet,creation
36,8,3,24,metaweb,tibet,creation
17,0,3,24,niche,tibet,creation
20,2,2,24,niche,tibet,creation
29,3,7,24,niche,tibet,creation
34,1,7,24,niche,tibet,creation
7,0,4,24,niche,tibet,creation
2,6,0,24,niche,tibet,creation
23,7,4,24,niche,tibet,creation
12,1,2,24,niche,tibet,creation
18,4,2,24,niche,tibet,creation
13,9,2,24,niche,tibet,creation
9,13,4,24,niche,tibet,creation
24,0,4,24,niche,tibet,creation
10,0,2,24,niche,tibet,creation
22,3,4,24,niche,tibet,creation
26,3,4,24,niche,tibet,creation
3,10,0,24,niche,tibet,creation
5,13,4,24,niche,tibet,creation
30,4,11,24,niche,tibet,creation
31,3,10,24,niche,tibet,creation
28,1,5,24,niche,tibet,creation
8,8,4,24,niche,tibet,creation
35,0,7,24,niche,tibet,creation
25,2,3,24,niche,tibet,creation
33,2,9,24,niche,tibet,creation
27,0,4,24,niche,tibet,creation
21,1,3,24,niche,tibet,creation
14,6,3,24,niche,tibet,creation
6,3,4,24,niche,tibet,creation
1,1,0,24,niche,tibet,creation
19,1,2,24,niche,tibet,creation
32,4,9,24,niche,tibet,creation
16,8,3,24,niche,tibet,creation
4,5,2,24,niche,tibet,creation
15,3,1,24,niche,tibet,creation
11,14,2,24,niche,tibet,creation
36,0,4,24,niche,tibet,creation
17,5,1,24,down_rand,tibet,creation
20,10,2,24,down_rand,tibet,creation
29,5,3,24,down_rand,tibet,creation
34,6,2,24,down_rand,tibet,creation
7,6,1,24,down_rand,tibet,creation
2,4,0,24,down_rand,tibet,creation
23,0,11,24,down_rand,tibet,creation
12,5,3,24,down_rand,tibet,creation
18,4,3,24,down_rand,tibet,creation
13,4,0,24,down_rand,tibet,creation
9,4,1,24,down_rand,tibet,creation
24,0,16,24,down_rand,tibet,creation
10,4,1,24,down_rand,tibet,creation
22,0,17,24,down_rand,tibet,creation
26,0,14,24,down_rand,tibet,creation
3,7,2,24,down_rand,tibet,creation
5,4,0,24,down_rand,tibet,creation
30,3,2,24,down_rand,tibet,creation
31,5,2,24,down_rand,tibet,creation
28,0,9,24,down_rand,tibet,creation
8,6,1,24,down_rand,tibet,creation
35,3,1,24,down_rand,tibet,creation
25,0,15,24,down_rand,tibet,creation
33,4,3,24,down_rand,tibet,creation
27,0,12,24,down_rand,tibet,creation
21,0,15,24,down_rand,tibet,creation
14,4,1,24,down_rand,tibet,creation
6,4,1,24,down_rand,tibet,creation
1,5,0,24,down_rand,tibet,creation
19,9,0,24,down_rand,tibet,creation
32,5,0,24,down_rand,tibet,creation
16,5,0,24,down_rand,tibet,creation
4,7,0,24,down_rand,tibet,creation
15,4,0,24,down_rand,tibet,creation
11,5,1,24,down_rand,tibet,creation
36,4,1,24,down_rand,tibet,creation
17,7,1,24,down_link,tibet,creation
20,10,3,24,down_link,tibet,creation
29,4,3,24,down_link,tibet,creation
34,4,2,24,down_link,tibet,creation
7,5,2,24,down_link,tibet,creation
2,4,0,24,down_link,tibet,creation
23,0,10,24,down_link,tibet,creation
12,4,3,24,down_link,tibet,creation
18,6,1,24,down_link,tibet,creation
13,4,1,24,down_link,tibet,creation
9,2,2,24,down_link,tibet,creation
24,0,12,24,down_link,tibet,creation
10,4,1,24,down_link,tibet,creation
22,0,11,24,down_link,tibet,creation
26,0,14,24,down_link,tibet,creation
3,5,2,24,down_link,tibet,creation
5,4,2,24,down_link,tibet,creation
30,4,2,24,down_link,tibet,creation
31,5,3,24,down_link,tibet,creation
28,0,12,24,down_link,tibet,creation
8,4,2,24,down_link,tibet,creation
35,4,3,24,down_link,tibet,creation
25,0,10,24,down_link,tibet,creation
33,3,2,24,down_link,tibet,creation
27,0,12,24,down_link,tibet,creation
21,0,12,24,down_link,tibet,creation
14,4,2,24,down_link,tibet,creation
6,4,1,24,down_link,tibet,creation
1,11,1,24,down_link,tibet,creation
19,9,1,24,down_link,tibet,creation
32,4,2,24,down_link,tibet,creation
16,7,1,24,down_link,tibet,creation
4,5,0,24,down_link,tibet,creation
15,5,1,24,down_link,tibet,creation
11,3,1,24,down_link,tibet,creation
36,6,3,24,down_link,tibet,creation
17,4,0,24,down_niche,tibet,creation
20,4,2,24,down_niche,tibet,creation
29,6,3,24,down_niche,tibet,creation
34,6,2,24,down_niche,tibet,creation
7,6,1,24,down_niche,tibet,creation
2,3,0,24,down_niche,tibet,creation
23,0,18,24,down_niche,tibet,creation
12,5,1,24,down_niche,tibet,creation
18,8,0,24,down_niche,tibet,creation
13,5,0,24,down_niche,tibet,creation
9,4,1,24,down_niche,tibet,creation
24,0,18,24,down_niche,tibet,creation
10,5,0,24,down_niche,tibet,creation
22,0,18,24,down_niche,tibet,creation
26,0,3,24,down_niche,tibet,creation
3,6,1,24,down_niche,tibet,creation
5,5,1,24,down_niche,tibet,creation
30,5,2,24,down_niche,tibet,creation
31,5,2,24,down_niche,tibet,creation
28,0,17,24,down_niche,tibet,creation
8,4,2,24,down_niche,tibet,creation
35,4,1,24,down_niche,tibet,creation
25,0,19,24,down_niche,tibet,creation
33,6,2,24,down_niche,tibet,creation
27,0,2,24,down_niche,tibet,creation
21,0,19,24,down_niche,tibet,creation
14,4,0,24,down_niche,tibet,creation
6,4,1,24,down_niche,tibet,creation
1,5,0,24,down_niche,tibet,creation
19,5,0,24,down_niche,tibet,creation
32,7,2,24,down_niche,tibet,creation
16,5,0,24,down_niche,tibet,creation
4,6,0,24,down_niche,tibet,creation
15,6,0,24,down_niche,tibet,creation
11,3,0,24,down_niche,tibet,creation
36,5,3,24,down_niche,tibet,creation
17,7,0,24,atn,tibet,creation
20,4,0,24,atn,tibet,creation
29,0,3,24,atn,tibet,creation
34,6,12,24,atn,tibet,creation
7,8,0,24,atn,tibet,creation
2,11,0,24,atn,tibet,creation
23,0,10,24,atn,tibet,creation
12,6,0,24,atn,tibet,creation
18,6,1,24,atn,tibet,creation
13,4,12,24,atn,tibet,creation
9,8,0,24,atn,tibet,creation
24,0,12,24,atn,tibet,creation
10,6,5,24,atn,tibet,creation
22,0,6,24,atn,tibet,creation
26,0,12,24,atn,tibet,creation
3,9,0,24,atn,tibet,creation
5,6,0,24,atn,tibet,creation
30,0,6,24,atn,tibet,creation
31,0,10,24,atn,tibet,creation
28,0,0,24,atn,tibet,creation
8,6,0,24,atn,tibet,creation
35,6,3,24,atn,tibet,creation
25,0,17,24,atn,tibet,creation
33,4,17,24,atn,tibet,creation
27,0,3,24,atn,tibet,creation
21,0,3,24,atn,tibet,creation
14,6,0,24,atn,tibet,creation
6,7,0,24,atn,tibet,creation
1,6,0,24,atn,tibet,creation
19,8,0,24,atn,tibet,creation
32,2,12,24,atn,tibet,creation
16,8,0,24,atn,tibet,creation
4,10,0,24,atn,tibet,creation
15,4,12,24,atn,tibet,creation
11,4,2,24,atn,tibet,creation
36,6,0,24,atn,tibet,creation
17,18,1,24,down_power,tibet,burnin
20,0,11,24,down_power,tibet,burnin
29,5,1,24,down_power,tibet,burnin
7,4,1,24,down_power,tibet,burnin
2,7,1,24,down_power,tibet,burnin
23,0,10,24,down_power,tibet,burnin
12,4,0,24,down_power,tibet,burnin
18,0,16,24,down_power,tibet,burnin
13,2,1,24,down_power,tibet,burnin
9,5,0,24,down_power,tibet,burnin
24,0,10,24,down_power,tibet,burnin
10,4,0,24,down_power,tibet,burnin
22,0,14,24,down_power,tibet,burnin
26,4,0,24,down_power,tibet,burnin
3,5,0,24,down_power,tibet,burnin
5,4,1,24,down_power,tibet,burnin
30,6,0,24,down_power,tibet,burnin
31,5,1,24,down_power,tibet,burnin
28,4,2,24,down_power,tibet,burnin
8,4,1,24,down_power,tibet,burnin
25,0,10,24,down_power,tibet,burnin
33,5,1,24,down_power,tibet,burnin
27,3,0,24,down_power,tibet,burnin
21,0,16,24,down_power,tibet,burnin
14,3,0,24,down_power,tibet,burnin
6,4,1,24,down_power,tibet,burnin
1,5,0,24,down_power,tibet,burnin
19,0,16,24,down_power,tibet,burnin
32,2,0,24,down_power,tibet,burnin
16,3,1,24,down_power,tibet,burnin
4,6,1,24,down_power,tibet,burnin
15,2,0,24,down_power,tibet,burnin
11,4,1,24,down_power,tibet,burnin
17,0,22,24,metaweb,tibet,burnin
20,0,22,24,metaweb,tibet,burnin
29,8,0,24,metaweb,tibet,burnin
7,8,0,24,metaweb,tibet,burnin
2,8,0,24,metaweb,tibet,burnin
23,8,0,24,metaweb,tibet,burnin
12,8,0,24,metaweb,tibet,burnin
18,0,22,24,metaweb,tibet,burnin
13,8,0,24,metaweb,tibet,burnin
9,8,0,24,metaweb,tibet,burnin
24,8,0,24,metaweb,tibet,burnin
10,8,0,24,metaweb,tibet,burnin
22,0,22,24,metaweb,tibet,burnin
26,8,0,24,metaweb,tibet,burnin
3,8,0,24,metaweb,tibet,burnin
5,8,0,24,metaweb,tibet,burnin
30,8,0,24,metaweb,tibet,burnin
28,8,0,24,metaweb,tibet,burnin
8,8,0,24,metaweb,tibet,burnin
25,8,0,24,metaweb,tibet,burnin
27,8,0,24,metaweb,tibet,burnin
21,0,22,24,metaweb,tibet,burnin
14,8,0,24,metaweb,tibet,burnin
6,8,0,24,metaweb,tibet,burnin
1,8,0,24,metaweb,tibet,burnin
19,0,22,24,metaweb,tibet,burnin
16,0,22,24,metaweb,tibet,burnin
4,8,0,24,metaweb,tibet,burnin
15,0,22,24,metaweb,tibet,burnin
11,8,0,24,metaweb,tibet,burnin
17,0,3,24,niche,tibet,burnin
20,0,6,24,niche,tibet,burnin
8,0,2,24,niche,tibet,burnin
7,6,4,24,niche,tibet,burnin
2,7,0,24,niche,tibet,burnin
12,4,1,24,niche,tibet,burnin
18,2,3,24,niche,tibet,burnin
13,3,4,24,niche,tibet,burnin
21,0,4,24,niche,tibet,burnin
9,8,2,24,niche,tibet,burnin
6,0,4,24,niche,tibet,burnin
1,5,0,24,niche,tibet,burnin
14,5,4,24,niche,tibet,burnin
19,1,6,24,niche,tibet,burnin
16,2,3,24,niche,tibet,burnin
10,5,2,24,niche,tibet,burnin
4,8,4,24,niche,tibet,burnin
3,4,1,24,niche,tibet,burnin
5,3,4,24,niche,tibet,burnin
15,0,4,24,niche,tibet,burnin
11,0,2,24,niche,tibet,burnin
17,0,17,24,down_rand,tibet,burnin
20,0,15,24,down_rand,tibet,burnin
29,6,0,24,down_rand,tibet,burnin
7,6,1,24,down_rand,tibet,burnin
2,7,0,24,down_rand,tibet,burnin
23,0,9,24,down_rand,tibet,burnin
12,4,0,24,down_rand,tibet,burnin
18,0,11,24,down_rand,tibet,burnin
13,4,0,24,down_rand,tibet,burnin
9,4,1,24,down_rand,tibet,burnin
24,5,0,24,down_rand,tibet,burnin
10,5,1,24,down_rand,tibet,burnin
22,0,12,24,down_rand,tibet,burnin
26,5,0,24,down_rand,tibet,burnin
3,7,0,24,down_rand,tibet,burnin
5,4,0,24,down_rand,tibet,burnin
30,3,0,24,down_rand,tibet,burnin
31,4,0,24,down_rand,tibet,burnin
28,4,0,24,down_rand,tibet,burnin
8,4,0,24,down_rand,tibet,burnin
25,3,0,24,down_rand,tibet,burnin
27,5,0,24,down_rand,tibet,burnin
21,0,14,24,down_rand,tibet,burnin
14,4,0,24,down_rand,tibet,burnin
6,6,0,24,down_rand,tibet,burnin
1,4,0,24,down_rand,tibet,burnin
19,0,15,24,down_rand,tibet,burnin
16,0,14,24,down_rand,tibet,burnin
4,4,0,24,down_rand,tibet,burnin
15,9,1,24,down_rand,tibet,burnin
11,5,1,24,down_rand,tibet,burnin
17,8,1,24,down_link,tibet,burnin
20,0,11,24,down_link,tibet,burnin
29,5,2,24,down_link,tibet,burnin
34,6,2,24,down_link,tibet,burnin
7,4,1,24,down_link,tibet,burnin
2,5,1,24,down_link,tibet,burnin
23,0,10,24,down_link,tibet,burnin
12,4,1,24,down_link,tibet,burnin
18,10,2,24,down_link,tibet,burnin
13,4,1,24,down_link,tibet,burnin
9,4,1,24,down_link,tibet,burnin
24,0,14,24,down_link,tibet,burnin
10,3,1,24,down_link,tibet,burnin
22,0,12,24,down_link,tibet,burnin
26,0,12,24,down_link,tibet,burnin
3,5,0,24,down_link,tibet,burnin
5,4,1,24,down_link,tibet,burnin
30,4,1,24,down_link,tibet,burnin
31,3,1,24,down_link,tibet,burnin
28,4,2,24,down_link,tibet,burnin
8,2,1,24,down_link,tibet,burnin
25,0,12,24,down_link,tibet,burnin
33,4,2,24,down_link,tibet,burnin
27,4,2,24,down_link,tibet,burnin
21,0,10,24,down_link,tibet,burnin
14,5,1,24,down_link,tibet,burnin
6,5,1,24,down_link,tibet,burnin
1,4,0,24,down_link,tibet,burnin
19,0,12,24,down_link,tibet,burnin
32,4,2,24,down_link,tibet,burnin
16,7,0,24,down_link,tibet,burnin
4,4,1,24,down_link,tibet,burnin
15,7,0,24,down_link,tibet,burnin
11,4,2,24,down_link,tibet,burnin
17,0,15,24,down_niche,tibet,burnin
20,0,16,24,down_niche,tibet,burnin
29,4,0,24,down_niche,tibet,burnin
